loss,norm_1,norm_2,norm_3
0.4470803439617157,0.7136799693107605,0.38251328468322754,0.27619433403015137
0.7095235586166382,0.7217004895210266,0.3882686495780945,0.2805244028568268
0.3972280025482178,0.7294829487800598,0.3939541280269623,0.2848145067691803
0.515998363494873,0.7370956540107727,0.3995770215988159,0.28907614946365356
0.947543740272522,0.7445404529571533,0.40512073040008545,0.29331159591674805
0.3889939785003662,0.7517393231391907,0.4105675518512726,0.29748615622520447
0.28383803367614746,0.7588051557540894,0.41596969962120056,0.30164527893066406
0.6239802837371826,0.7657597661018372,0.42133182287216187,0.3057865500450134
0.1799858808517456,0.7725245952606201,0.4266492426395416,0.3098972737789154
0.10863146930932999,0.7791686654090881,0.43195000290870667,0.3140004575252533
0.33367472887039185,0.7856979370117188,0.43722862005233765,0.31809595227241516
0.6915161609649658,0.7920988202095032,0.4424747824668884,0.3221789300441742
0.4170745015144348,0.7983121871948242,0.44766467809677124,0.32620686292648315
0.43616122007369995,0.8043760061264038,0.4528021812438965,0.33021295070648193
0.12588798999786377,0.8102877140045166,0.4578929543495178,0.3341992199420929
0.4594975709915161,0.8160940408706665,0.46296384930610657,0.3381728529930115
0.2162713259458542,0.8217488527297974,0.4679892957210541,0.3421214818954468
0.2810019552707672,0.8272737860679626,0.4729800820350647,0.34605711698532104
0.39412835240364075,0.8326836824417114,0.4779368042945862,0.34998247027397156
0.2761784493923187,0.8379328846931458,0.48284971714019775,0.3538886606693268
0.4549327790737152,0.843079149723053,0.4877208173274994,0.35778456926345825
0.29137012362480164,0.8480961322784424,0.49255794286727905,0.3616622984409332
0.5030342936515808,0.8530098795890808,0.4973565340042114,0.3655220866203308
0.3946308195590973,0.8577902913093567,0.5021297931671143,0.3693632185459137
0.49110111594200134,0.8624252676963806,0.50685054063797,0.3731763958930969
0.34544649720191956,0.8669331073760986,0.5115158557891846,0.3769725263118744
0.10063960403203964,0.8713457584381104,0.5161489844322205,0.380746066570282
0.40763118863105774,0.8756873607635498,0.5207663774490356,0.38451385498046875
0.6693231463432312,0.8799318671226501,0.525349497795105,0.38826534152030945
0.5863415002822876,0.8840240240097046,0.529870867729187,0.3919849991798401
0.431545615196228,0.8880268335342407,0.5343445539474487,0.39568766951560974
0.4446449279785156,0.8919295072555542,0.5387875437736511,0.39937400817871094
0.3052749037742615,0.8957322239875793,0.5431901216506958,0.40304088592529297
0.34702545404434204,0.8994346261024475,0.547551691532135,0.40669310092926025
0.5430998802185059,0.903082549571991,0.551895022392273,0.41033536195755005
0.23799856007099152,0.9065945148468018,0.5561921000480652,0.4139629006385803
0.46260374784469604,0.910039484500885,0.5604780316352844,0.41758325695991516
0.283664733171463,0.9134019017219543,0.5647183656692505,0.42118120193481445
0.22276948392391205,0.9166833162307739,0.5689225792884827,0.42477333545684814
0.3738824427127838,0.9199187159538269,0.5731037259101868,0.42835623025894165
0.2730734944343567,0.923099935054779,0.577260434627533,0.43192654848098755
0.2967357635498047,0.9262215495109558,0.5813865661621094,0.43548381328582764
0.2626201808452606,0.9292737245559692,0.5854703187942505,0.4390265941619873
0.9410558342933655,0.9322584867477417,0.5895130634307861,0.44254690408706665
0.11455785483121872,0.9351066946983337,0.5935112833976746,0.44603201746940613
0.08539193123579025,0.937917947769165,0.5974896550178528,0.4495026469230652
0.255113810300827,0.9406941533088684,0.6014569401741028,0.45296674966812134
0.41498851776123047,0.9434255957603455,0.6054095029830933,0.456419438123703
0.4707624912261963,0.946095883846283,0.6093389391899109,0.45985862612724304
0.8580561876296997,0.9487099051475525,0.6132268905639648,0.4632784128189087
0.3416537046432495,0.9512026906013489,0.6170580387115479,0.4666638970375061
0.2909753918647766,0.9536518454551697,0.6208620071411133,0.47003912925720215
0.6202224493026733,0.956035315990448,0.6246464252471924,0.4734020233154297
0.26777297258377075,0.9582951664924622,0.6283717751502991,0.47673842310905457
0.10149376094341278,0.9604693651199341,0.6320685744285583,0.4800623953342438
0.2808564305305481,0.9626052975654602,0.6357476115226746,0.4833776652812958
0.38430774211883545,0.9647011160850525,0.6394014358520508,0.48668235540390015
0.15215350687503815,0.9667442440986633,0.643027126789093,0.4899747669696808
0.27560216188430786,0.9687450528144836,0.6466302871704102,0.4932607114315033
0.47679856419563293,0.9707062840461731,0.6502087116241455,0.4965344965457916
0.2977469563484192,0.9725967049598694,0.653748631477356,0.4997923970222473
0.33441299200057983,0.9744589328765869,0.6572635769844055,0.5030359625816345
0.5456960797309875,0.9762434363365173,0.660747766494751,0.5062657594680786
0.35482919216156006,0.977965772151947,0.6642053723335266,0.5094804763793945
0.4944491982460022,0.9796660542488098,0.6676425933837891,0.5126839280128479
0.2486228197813034,0.9813016057014465,0.6710546612739563,0.5158786177635193
0.44248756766319275,0.982915461063385,0.6744478940963745,0.5190639495849609
0.2547008991241455,0.984472930431366,0.6778262853622437,0.5222393870353699
0.37060773372650146,0.9860108494758606,0.6811884641647339,0.525405764579773
0.32959285378456116,0.9874904751777649,0.6845003366470337,0.5285512804985046
0.11622393876314163,0.9889373779296875,0.6877831816673279,0.5316781401634216
0.3227846920490265,0.990355372428894,0.6910473704338074,0.5347959399223328
0.18989297747612,0.9917435050010681,0.694295346736908,0.5379024147987366
0.3412712514400482,0.9931157231330872,0.6975253820419312,0.5409965515136719
0.08496154844760895,0.9944489598274231,0.7007347941398621,0.5440769791603088
0.16309010982513428,0.9957701563835144,0.7039308547973633,0.5471500158309937
0.4016037881374359,0.9970738291740417,0.7071070075035095,0.5502120852470398
0.26143932342529297,0.998336911201477,0.7102591395378113,0.553264856338501
0.12482887506484985,0.9995615482330322,0.7133896350860596,0.5563074946403503
0.36405932903289795,1.0007623434066772,0.716503381729126,0.5593398213386536
0.18618039786815643,1.0019227266311646,0.7195920944213867,0.5623619556427002
0.3184099495410919,1.0030637979507446,0.722662091255188,0.5653741359710693
0.14568449556827545,1.0041701793670654,0.7257205247879028,0.5683750510215759
0.2160530537366867,1.005271077156067,0.7287662625312805,0.5713654160499573
0.2207408845424652,1.0063396692276,0.7317959070205688,0.574343740940094
0.08877725899219513,1.0073846578598022,0.73480623960495,0.5773102045059204
0.34122851490974426,1.008423089981079,0.7378007769584656,0.5802704691886902
0.4649263322353363,1.009418249130249,0.7407681345939636,0.5832200646400452
0.46617400646209717,1.010358452796936,0.7437049150466919,0.5861555933952332
0.7878687381744385,1.011244297027588,0.7466099262237549,0.5890759229660034
0.25704917311668396,1.0120599269866943,0.7494925260543823,0.5919769406318665
0.24877744913101196,1.0128413438796997,0.7523577213287354,0.5948636531829834
0.361069917678833,1.0136159658432007,0.7552055716514587,0.597739577293396
0.3535202145576477,1.0143500566482544,0.7580292224884033,0.6005964875221252
0.6597216725349426,1.0150437355041504,0.7608330845832825,0.6034415364265442
0.40384769439697266,1.0156517028808594,0.7636138200759888,0.6062688827514648
0.4347396194934845,1.0162378549575806,0.7663809657096863,0.6090855002403259
0.0758303627371788,1.0168118476867676,0.7691217660903931,0.6118901371955872
0.15677696466445923,1.0174074172973633,0.7718477845191956,0.6146908402442932
0.3118031620979309,1.0180013179779053,0.7745581269264221,0.6174835562705994
0.3299908936023712,1.018574595451355,0.7772561311721802,0.6202637553215027
0.2959740161895752,1.0191435813903809,0.7799386382102966,0.6230335831642151
0.12487541139125824,1.0197142362594604,0.7826016545295715,0.6257957816123962
0.3961198031902313,1.0202995538711548,0.7852513194084167,0.6285504698753357
0.2161470651626587,1.0208278894424438,0.7878502011299133,0.6312881708145142
0.12329785525798798,1.0213792324066162,0.7904344797134399,0.6340152025222778
0.18082264065742493,1.021929383277893,0.7930048704147339,0.6367332935333252
0.4279637038707733,1.0224767923355103,0.7955529093742371,0.6394426226615906
0.20688991248607635,1.0229947566986084,0.798072099685669,0.6421365737915039
0.5108577609062195,1.023521065711975,0.8005772829055786,0.64482182264328
0.47524136304855347,1.024000644683838,0.8030664324760437,0.6474933624267578
0.42533400654792786,1.0244638919830322,0.8055453896522522,0.6501526832580566
0.1507541537284851,1.0249247550964355,0.8079843521118164,0.6528013348579407
0.41807687282562256,1.0253853797912598,0.81041419506073,0.6554391980171204
0.17675666511058807,1.0258268117904663,0.8128231167793274,0.6580666303634644
0.29348164796829224,1.0262795686721802,0.8152187466621399,0.6606847643852234
0.3180035352706909,1.0267338752746582,0.8175666928291321,0.6632929444313049
0.19186042249202728,1.027143955230713,0.819900631904602,0.6658937931060791
0.1337205171585083,1.027565836906433,0.8222174048423767,0.6684854030609131
0.3917994201183319,1.0279929637908936,0.8245221376419067,0.6710674166679382
0.2625656723976135,1.0283883810043335,0.8268094658851624,0.6736358404159546
0.1628735363483429,1.0287483930587769,0.829082190990448,0.6761900782585144
0.09583361446857452,1.029103398323059,0.8313408493995667,0.6787371635437012
0.5626928806304932,1.0294595956802368,0.8335840702056885,0.6812737584114075
0.2382337749004364,1.0297424793243408,0.8357810378074646,0.6837922930717468
0.4197646975517273,1.0300174951553345,0.837968647480011,0.6863011121749878
0.3342939019203186,1.0302482843399048,0.8401345610618591,0.6887966990470886
0.13753080368041992,1.030462384223938,0.8422836065292358,0.6912825703620911
0.3446466326713562,1.030699372291565,0.8444273471832275,0.6937587857246399
0.7935611605644226,1.0309340953826904,0.8465597033500671,0.6962249875068665
0.3838943839073181,1.0311088562011719,0.8486211895942688,0.6986697912216187
0.281660258769989,1.0312707424163818,0.8506723046302795,0.7011047005653381
0.10635533183813095,1.031436562538147,0.8527200818061829,0.7035311460494995
0.20316261053085327,1.0316107273101807,0.8547564744949341,0.7059512734413147
0.26425373554229736,1.0317771434783936,0.8567805290222168,0.7083637118339539
0.094245046377182,1.0319572687149048,0.8587995767593384,0.7107685804367065
0.22372375428676605,1.032155990600586,0.8608083724975586,0.7131664752960205
0.47764888405799866,1.032349705696106,0.8628094792366028,0.7155554890632629
0.21842065453529358,1.0325413942337036,0.864793062210083,0.7179343104362488
0.3254690170288086,1.0327364206314087,0.8667629361152649,0.7203032374382019
0.2703731060028076,1.0329033136367798,0.8687164783477783,0.7226599454879761
0.19542130827903748,1.033082365989685,0.8706552982330322,0.7250081896781921
0.2312808483839035,1.0332677364349365,0.8725826740264893,0.7273485660552979
0.24394932389259338,1.0334603786468506,0.87449711561203,0.7296783924102783
0.28187721967697144,1.0336463451385498,0.8764094114303589,0.731997013092041
0.2135917991399765,1.0338166952133179,0.8783098459243774,0.7343077063560486
0.2166626751422882,1.0339831113815308,0.880194902420044,0.736610472202301
0.3041974902153015,1.0341392755508423,0.882075309753418,0.7389011383056641
0.3742859363555908,1.0342724323272705,0.8839424252510071,0.7411815524101257
0.20096738636493683,1.0343842506408691,0.8857922554016113,0.7434499263763428
0.2442394196987152,1.0345031023025513,0.8876281380653381,0.7457085847854614
0.13063782453536987,1.0346242189407349,0.8894491195678711,0.7479584813117981
0.5248159170150757,1.0347753763198853,0.8912649154663086,0.7502020001411438
0.2895025312900543,1.0348671674728394,0.8930585980415344,0.7524309754371643
0.3309590518474579,1.0349379777908325,0.8948410749435425,0.7546523213386536
0.3324117660522461,1.0350232124328613,0.8966187238693237,0.7568660378456116
0.5095742344856262,1.0351109504699707,0.8983793258666992,0.7590702772140503
0.1753745973110199,1.0351496934890747,0.900117039680481,0.7612602114677429
0.257864773273468,1.0352026224136353,0.9018459320068359,0.7634427547454834
0.1378048211336136,1.0352617502212524,0.903558075428009,0.7656176090240479
0.49339646100997925,1.0353412628173828,0.905263364315033,0.7677847146987915
0.08012843132019043,1.0354009866714478,0.9069512486457825,0.7699393033981323
0.2318699210882187,1.0354806184768677,0.9086284637451172,0.7720853686332703
0.20057088136672974,1.0355807542800903,0.9102934002876282,0.7742263078689575
0.3110591173171997,1.0356770753860474,0.9119428992271423,0.776360809803009
0.15608608722686768,1.0357333421707153,0.9135776162147522,0.7784791588783264
0.23885425925254822,1.0358166694641113,0.9152105450630188,0.7805916666984558
0.5441409945487976,1.0359357595443726,0.91683030128479,0.7826974391937256
0.3578123152256012,1.0359938144683838,0.9184345602989197,0.7847874164581299
0.2635366916656494,1.0360325574874878,0.9200199246406555,0.786867082118988
0.08564694225788116,1.036059021949768,0.9215891361236572,0.7889376878738403
0.21825966238975525,1.0361145734786987,0.9231522083282471,0.7910028696060181
0.37390854954719543,1.0361734628677368,0.9247055053710938,0.7930578589439392
0.17607340216636658,1.03621506690979,0.9262436628341675,0.7950998544692993
0.12278491258621216,1.0362862348556519,0.9277786612510681,0.797136127948761
0.3172653019428253,1.036376714706421,0.9293116331100464,0.799165666103363
0.39137881994247437,1.0364445447921753,0.9308305382728577,0.8011879324913025
0.1838732361793518,1.0364913940429688,0.9323282241821289,0.8032022714614868
0.3264997899532318,1.0365406274795532,0.9338156580924988,0.8052096366882324
0.4415833353996277,1.0365725755691528,0.9352927803993225,0.8072085380554199
0.40294691920280457,1.0365750789642334,0.9367510676383972,0.8091944456100464
0.24288836121559143,1.0365296602249146,0.9381980895996094,0.8111702799797058
0.10289779305458069,1.0364700555801392,0.9396440982818604,0.8131374716758728
0.20989014208316803,1.0364185571670532,0.94108647108078,0.8150975704193115
0.06481704115867615,1.0363808870315552,0.9425215125083923,0.8170490860939026
0.420878142118454,1.0363789796829224,0.9439499378204346,0.8189939856529236
0.29784297943115234,1.0363941192626953,0.9453644156455994,0.820927619934082
0.23578983545303345,1.036421298980713,0.946763813495636,0.8228533267974854
0.3410496413707733,1.0364618301391602,0.9481536149978638,0.824770987033844
0.39418643712997437,1.0365030765533447,0.9495254158973694,0.8266773223876953
0.2602611780166626,1.0365064144134521,0.9508845210075378,0.8285720944404602
0.40750446915626526,1.0365005731582642,0.9522232413291931,0.8304585218429565
0.32716473937034607,1.0364881753921509,0.9535501599311829,0.8323363065719604
0.16260923445224762,1.036469578742981,0.9548693895339966,0.8342034220695496
0.4138243794441223,1.0364727973937988,0.9561784863471985,0.836063027381897
0.5920553207397461,1.036468505859375,0.9574726819992065,0.8379137516021729
0.17992092669010162,1.0364242792129517,0.9587560296058655,0.8397523760795593
0.2622354328632355,1.0364062786102295,0.9600332379341125,0.8415848612785339
0.4074644148349762,1.0363699197769165,0.9613034129142761,0.8434094190597534
0.09852318465709686,1.0363260507583618,0.9625651240348816,0.8452253937721252
0.297237366437912,1.036318063735962,0.9638217091560364,0.8470385074615479
0.3978901207447052,1.0362720489501953,0.9650636315345764,0.8488399386405945
0.18832138180732727,1.036237359046936,0.9662990570068359,0.8506302833557129
0.30815863609313965,1.036218285560608,0.9675312042236328,0.8524135947227478
0.18453985452651978,1.036194920539856,0.9687550663948059,0.8541883230209351
0.47701728343963623,1.0361844301223755,0.969970703125,0.8559569716453552
0.20443062484264374,1.0361589193344116,0.9711708426475525,0.8577160239219666
0.2380637377500534,1.0361377000808716,0.9723629355430603,0.8594701886177063
0.3749682903289795,1.0361127853393555,0.9735416769981384,0.8612162470817566
0.1710747331380844,1.0360428094863892,0.9747077226638794,0.8629516363143921
0.15060216188430786,1.0359928607940674,0.9758699536323547,0.8646795749664307
0.3642503619194031,1.035948395729065,0.9770315289497375,0.8664028644561768
0.18523983657360077,1.0359083414077759,0.9781792759895325,0.8681204319000244
0.24642060697078705,1.0358765125274658,0.9793208241462708,0.8698309063911438
0.33149853348731995,1.0358632802963257,0.9804552793502808,0.8715347051620483
0.22679582238197327,1.0358508825302124,0.9815722703933716,0.873228132724762
0.1625400185585022,1.0358505249023438,0.9826770424842834,0.8749148845672607
0.29577314853668213,1.0358740091323853,0.9837759137153625,0.8765933513641357
0.3283582925796509,1.0359034538269043,0.9848660230636597,0.8782658576965332
0.14031891524791718,1.0359268188476562,0.9859489798545837,0.8799312114715576
0.2790701389312744,1.035969614982605,0.9870296120643616,0.8815907835960388
0.16141994297504425,1.0360054969787598,0.988097608089447,0.8832418918609619
0.19153304398059845,1.0360667705535889,0.9891597032546997,0.8848834037780762
0.28231632709503174,1.036157250404358,0.9902151226997375,0.8865177035331726
0.43191683292388916,1.036234974861145,0.9912648797035217,0.888141930103302
0.3408740162849426,1.0363198518753052,0.9922996163368225,0.889754593372345
0.18847808241844177,1.0363831520080566,0.9933211207389832,0.8913606405258179
0.10741336643695831,1.0364474058151245,0.9943369626998901,0.8929612636566162
0.10611405968666077,1.036541223526001,0.9953479766845703,0.8945552706718445
0.35287830233573914,1.036641001701355,0.9963514804840088,0.8961425423622131
0.31118860840797424,1.0366744995117188,0.997343897819519,0.8977174758911133
0.14160284399986267,1.0367084741592407,0.9983308911323547,0.8992835283279419
0.1938277631998062,1.0367413759231567,0.9993116855621338,0.9008428454399109
0.10696050524711609,1.036765694618225,1.000279188156128,0.9023948907852173
0.31070634722709656,1.0367887020111084,1.0012402534484863,0.9039414525032043
0.36189642548561096,1.0367943048477173,1.0021864175796509,0.9054813981056213
0.2739883363246918,1.0367794036865234,1.003121018409729,0.9070115089416504
0.22720518708229065,1.0367788076400757,1.0040547847747803,0.9085335731506348
0.15784667432308197,1.0367711782455444,1.0049798488616943,0.910047709941864
0.15894652903079987,1.036777138710022,1.0058999061584473,0.9115540385246277
0.2718384563922882,1.0367791652679443,1.0068118572235107,0.9130539894104004
0.4473206698894501,1.0368053913116455,1.007724404335022,0.9145486950874329
0.3106797933578491,1.0368008613586426,1.0086195468902588,0.9160332679748535
0.171783909201622,1.0367971658706665,1.0095117092132568,0.9175085425376892
0.14054898917675018,1.036776065826416,1.0103944540023804,0.9189757108688354
0.3517259657382965,1.0367542505264282,1.0112742185592651,0.9204367399215698
0.16292080283164978,1.0367166996002197,1.0121475458145142,0.9218934774398804
0.13101539015769958,1.0366897583007812,1.013010025024414,0.9233441352844238
0.14715726673603058,1.0366830825805664,1.0138680934906006,0.9247881770133972
0.19951875507831573,1.0366886854171753,1.014719843864441,0.9262262582778931
0.13831005990505219,1.036682367324829,1.015566349029541,0.9276554584503174
0.06604865193367004,1.0366837978363037,1.016405701637268,0.9290775060653687
0.06855880469083786,1.0367038249969482,1.0172415971755981,0.9304933547973633
0.14969725906848907,1.0367387533187866,1.018074631690979,0.9319036602973938
0.8082292675971985,1.0367575883865356,1.0188969373703003,0.933307945728302
0.07986368238925934,1.0367016792297363,1.0197011232376099,0.934694766998291
0.20754921436309814,1.03667151927948,1.0204999446868896,0.9360772371292114
0.288641095161438,1.0366281270980835,1.0212894678115845,0.9374504685401917
0.07220207899808884,1.0365960597991943,1.0220657587051392,0.938815712928772
0.42602425813674927,1.036582350730896,1.0228391885757446,0.9401761889457703
0.054878342896699905,1.0364958047866821,1.0235962867736816,0.9415268301963806
0.15996693074703217,1.0364290475845337,1.0243498086929321,0.9428724050521851
0.32326754927635193,1.0363787412643433,1.0251003503799438,0.9442113637924194
0.04236658662557602,1.036326289176941,1.0258429050445557,0.9455438852310181
0.2543690800666809,1.0362976789474487,1.0265814065933228,0.9468717575073242
0.4920138418674469,1.0362656116485596,1.0273109674453735,0.9481917023658752
0.04794258996844292,1.0361825227737427,1.0280401706695557,0.9494999647140503
0.158848375082016,1.03612220287323,1.0287667512893677,0.9508026242256165
0.18696328997612,1.036081075668335,1.029491901397705,0.9521002173423767
0.06688038259744644,1.036043643951416,1.0302097797393799,0.9533924460411072
0.13235117495059967,1.0360161066055298,1.0309221744537354,0.9546793699264526
0.3335074186325073,1.036004662513733,1.031630516052246,0.9559604525566101
0.286955863237381,1.0359458923339844,1.0323262214660645,0.9572321176528931
0.19280892610549927,1.0358821153640747,1.033015489578247,0.9584966897964478
0.21202822029590607,1.0358221530914307,1.0336978435516357,0.9597553610801697
0.2611275613307953,1.0357544422149658,1.0343748331069946,0.9610067009925842
0.17609669268131256,1.0356929302215576,1.0350433588027954,0.9622499346733093
0.4176754355430603,1.035628080368042,1.0357025861740112,0.9634873867034912
0.085226871073246,1.0355411767959595,1.03634512424469,0.9647157788276672
0.26985782384872437,1.0354511737823486,1.0369817018508911,0.965939462184906
0.33466923236846924,1.0353684425354004,1.0376087427139282,0.9671546816825867
0.24186861515045166,1.0352842807769775,1.0382264852523804,0.9683617949485779
0.15146975219249725,1.0352022647857666,1.0388398170471191,0.9695650339126587
0.20601549744606018,1.0350818634033203,1.0394470691680908,0.9707626104354858
0.2118799239397049,1.0349537134170532,1.040047287940979,0.9719550609588623
0.09197340905666351,1.0348490476608276,1.040649175643921,0.9731432795524597
0.046809643507003784,1.034774899482727,1.041249394416809,0.9743268489837646
0.10562941431999207,1.0347180366516113,1.0418459177017212,0.9755051732063293
0.19088460505008698,1.0346734523773193,1.0424400568008423,0.9766785502433777
0.09100088477134705,1.0346375703811646,1.043028473854065,0.977845311164856
0.057979434728622437,1.034628987312317,1.0436121225357056,0.9790046215057373
0.18964561820030212,1.0346388816833496,1.0441937446594238,0.9801579713821411
0.3341905176639557,1.0346430540084839,1.0447698831558228,0.9813023209571838
0.20597636699676514,1.0346304178237915,1.04533851146698,0.9824395179748535
0.2889736294746399,1.034646987915039,1.0458942651748657,0.9835699796676636
0.23898862302303314,1.0346317291259766,1.0464394092559814,0.9846939444541931
0.034555114805698395,1.0346033573150635,1.0469805002212524,0.9858108162879944
0.41438281536102295,1.034590721130371,1.047520637512207,0.9869227409362793
0.17642360925674438,1.0345280170440674,1.0480458736419678,0.9880269765853882
0.13600800931453705,1.0344854593276978,1.0485732555389404,0.9891276359558105
0.18121738731861115,1.0344533920288086,1.0490957498550415,0.9902219772338867
0.4051859378814697,1.0344129800796509,1.0496138334274292,0.9913098216056824
0.08889982104301453,1.0343536138534546,1.050127387046814,0.9923906922340393
0.2540326416492462,1.0343183279037476,1.0506370067596436,0.9934657216072083
0.3647661507129669,1.0342987775802612,1.0511327981948853,0.9945327043533325
0.3625297248363495,1.0342355966567993,1.0516207218170166,0.9955921769142151
0.28462642431259155,1.0341328382492065,1.0520962476730347,0.9966439008712769
0.3427009582519531,1.0340359210968018,1.0525680780410767,0.9976896047592163
0.6126410961151123,1.0339447259902954,1.053033471107483,0.9987280964851379
0.284023255109787,1.0338172912597656,1.0534992218017578,0.9997571706771851
0.13601404428482056,1.0336723327636719,1.053964376449585,1.000780463218689
0.17583975195884705,1.0335572957992554,1.0544310808181763,1.001800537109375
0.3176518678665161,1.0334360599517822,1.054889440536499,1.0028138160705566
0.11190030723810196,1.0333083868026733,1.0553392171859741,1.0038220882415771
0.0631711408495903,1.0331933498382568,1.055784821510315,1.004825472831726
0.281587690114975,1.0331058502197266,1.0562280416488647,1.0058244466781616
0.2309413105249405,1.0330082178115845,1.0566695928573608,1.00681734085083
0.2627815306186676,1.0329192876815796,1.0571078062057495,1.0078063011169434
0.14067025482654572,1.0328365564346313,1.0575358867645264,1.008790373802185
0.26426875591278076,1.0327503681182861,1.0579620599746704,1.009770393371582
0.08519059419631958,1.0326454639434814,1.0583781003952026,1.0107442140579224
0.19345520436763763,1.0325559377670288,1.0587931871414185,1.0117132663726807
0.15022657811641693,1.0324753522872925,1.059204339981079,1.0126769542694092
0.0566246323287487,1.0324039459228516,1.0596109628677368,1.013635277748108
0.4259167015552521,1.0323644876480103,1.0600175857543945,1.0145889520645142
0.3413621783256531,1.0322933197021484,1.0604238510131836,1.015533447265625
0.09031267464160919,1.0322128534317017,1.0608166456222534,1.016467809677124
0.07524838298559189,1.03214693069458,1.0612080097198486,1.0173968076705933
0.1875326931476593,1.0320907831192017,1.061596393585205,1.0183215141296387
0.11166463047266006,1.0320390462875366,1.0619776248931885,1.0192410945892334
0.10334818065166473,1.0319839715957642,1.0623501539230347,1.0201551914215088
0.2879943251609802,1.0319510698318481,1.062725305557251,1.0210638046264648
0.03385709226131439,1.031922698020935,1.0630985498428345,1.0219662189483643
0.29271894693374634,1.031914234161377,1.0634706020355225,1.0228644609451294
0.1865897923707962,1.0318725109100342,1.0638405084609985,1.0237550735473633
0.14875203371047974,1.0318224430084229,1.0642001628875732,1.0246397256851196
0.30433890223503113,1.0317869186401367,1.0645583868026733,1.0255186557769775
0.09995517879724503,1.031740665435791,1.064910888671875,1.0263899564743042
0.18532711267471313,1.031706690788269,1.0652574300765991,1.027256727218628
0.10927371680736542,1.0316988229751587,1.0656038522720337,1.02811861038208
0.2842758595943451,1.0317177772521973,1.065950870513916,1.0289782285690308
0.17508889734745026,1.031711220741272,1.066292405128479,1.0298303365707397
0.12475011497735977,1.0317026376724243,1.0666333436965942,1.0306771993637085
0.4750179946422577,1.031714677810669,1.0669705867767334,1.0315196514129639
0.19436337053775787,1.0316740274429321,1.0673023462295532,1.0323536396026611
0.18944433331489563,1.031646490097046,1.0676336288452148,1.033182978630066
0.3752632141113281,1.0316205024719238,1.0679603815078735,1.0340065956115723
0.13757336139678955,1.0315696001052856,1.0682731866836548,1.0348211526870728
0.31551939249038696,1.031535267829895,1.0685827732086182,1.0356309413909912
0.24647793173789978,1.0314747095108032,1.0688849687576294,1.0364339351654053
0.29396894574165344,1.0313822031021118,1.0691800117492676,1.0372310876846313
